k,response_step,condition,layer,n,safety_projection_mean,safety_projection_std,kl_to_static_mean,kl_to_static_std,refusal_logmass_mean,refusal_logmass_std,compliance_logmass_mean,compliance_logmass_std,refusal_margin_mean,refusal_margin_std
20,1,adaptive,28,23,12.636924639992092,25.755973082336517,6.709828730794075,7.936107478092201,-7.0444634751133295,4.056012558188448,-11.627529973569123,3.7735147368790893,4.583066515300585,2.4053051551595273
20,1,clean,28,23,27.514881673066512,15.8040524935493,8.729108879342675,4.355064782064911,-2.1620182531035463,2.7980056313540276,-9.162840718808381,2.4196014361650677,7.000822461169699,1.0287832287875662
20,1,refusal,28,23,75.9255551877229,14.666749401622338,17.389550457830016,3.3566727796728655,-11.556620387927346,5.771827505345043,-14.697858229927395,3.9350633816979106,3.141237839408543,2.3471686866313672
20,1,static,28,23,-1.2439230213994565e-07,22.055196500061815,0.0,0.0,-8.281319768532462,3.2529056153106537,-12.668220354163129,2.472983996288943,4.3869006115457285,1.5188437538264394
20,2,adaptive,28,23,6.796736871418745,11.296523973209284,7.755662652973905,7.8614603581029145,-7.867537133071734,4.303463970872954,-13.317328660384469,3.8574958157689734,5.449791535087254,1.0446642481128308
20,2,clean,28,23,13.22642291628796,7.206218624141855,12.50160286128116,6.070481059373861,-8.628366947174072,2.147797951342325,-12.189637660980225,3.003245232909982,3.5612707345382026,2.733777147831832
20,2,refusal,28,23,47.9358781731647,11.392749093108455,11.675433158874512,6.039531830650642,-14.89642372338668,5.960250176013212,-17.089920748835024,3.9853935283870405,2.193497015082318,3.0213734179831313
20,2,static,28,23,1.1402627696161685e-07,8.939118688548806,0.0,0.0,-12.02917190220045,5.299100575597915,-16.44635528066884,4.044272016613447,4.417183357736339,2.0813925220622314
20,4,adaptive,28,23,8.707719388215438,23.187885708272763,9.759285097961053,10.513362746029202,-9.660519218963126,3.787246191048039,-17.135307001030963,3.3754712999847962,7.474787774293319,3.290152617304594
20,4,clean,28,23,18.45601803323497,13.787909848072779,17.098530460948773,8.330811033216822,-12.452716345372407,5.154462004505829,-18.445528963337775,4.704624642939064,5.992812592050304,2.2844454716597586
20,4,refusal,28,23,53.051983874777086,9.520940985008751,18.102955527927566,5.982900042191215,-15.004925282105155,4.835170361238448,-17.758273249087125,3.6198955397846824,2.753347977347996,2.1056703451519705
20,4,static,28,23,-4.1464100713315216e-07,24.72694782279904,0.0,0.0,-14.5830048892809,7.296651136448174,-19.524799761564836,5.695396822787162,4.941794851551885,4.542754613245134
20,8,adaptive,28,23,8.693826011989428,28.13234398665475,11.392610621299108,11.144145856393,-17.19238409788712,5.86065146538501,-22.079954603443976,4.36236991275567,4.887570484824803,2.1360786420641014
20,8,clean,28,23,20.6764365590137,22.75768817818547,22.875496420308597,8.666967087603764,-16.535303053648576,5.947692748905147,-19.561724123747453,4.7420919244875375,3.026421070098877,2.1695508842082485
20,8,refusal,28,23,51.62101977804433,7.943049415655546,23.51151745215706,7.736008069411954,-14.072079933207968,4.479816123676575,-16.811584306799848,2.8172481734961434,2.7395043787748916,2.9351646449787667
20,8,static,28,23,2.280525539232337e-07,32.80117568815859,0.0,0.0,-21.798695351766504,8.936498944113099,-23.36531464949898,6.369010495056398,1.566619292549465,3.1694458045534253
20,16,adaptive,28,23,-0.20279266523278278,22.4293691375347,16.123746995127437,10.845421865936215,-19.802118425783902,4.867864958851537,-24.158798051917035,3.418742124699602,4.356679626133131,2.339355346141357
20,16,clean,28,23,8.962203284968501,27.882333628849782,18.440251071085147,9.58759023515354,-18.475440232650094,6.058403993359242,-20.76577087070631,4.4540344385587005,2.290330638056216,2.7355000221017916
20,16,refusal,28,23,45.572658704674765,6.378930963026437,23.75057904616646,5.883206243141885,-17.705999125605043,5.576347151489773,-19.29794933484948,3.8769002117150184,1.5919502092444378,2.302379682501893
20,16,static,28,23,-2.0732050356657608e-08,25.576007662470925,0.0,0.0,-21.45176137011984,7.404136524552247,-23.72327547488005,5.481795788756894,2.271514084028161,2.497651622950951
40,0,adaptive,28,23,13.689275731211124,8.553729319481489,8.584221938382024,5.10252393892029,-2.436131971037906,2.3954679962625254,-7.644598795020062,1.6642290139034224,5.208466757898745,3.070445705156427
40,0,clean,28,23,-0.48264668169228925,1.710724856695478,7.301578262577886,2.34671931968376,-5.893824909044349,0.9735389113559039,-1.5795005054577538,1.8897181635392397,-4.314324399699336,1.9125593942512948
40,0,refusal,28,23,44.156791852868125,7.9124116676500975,12.918782296388045,3.458741581320962,-13.081542854723724,5.279375508591153,-16.295614366946012,3.9136137004963136,3.2140715225883154,2.5014545613572134
40,0,static,28,23,-3.109807553498641e-08,10.803054243314865,0.0,0.0,-3.1853409189244974,3.581930523222945,-7.481998225916987,2.0120044447281535,4.296657318654268,3.512363532137496
40,1,adaptive,28,23,9.5850015723187,23.70307837273936,8.392919796458242,7.469163447852482,-5.300083093021227,4.4388665966914775,-10.292763367943142,3.9862201270567916,4.992680280104928,1.3925767834691154
40,1,clean,28,23,10.06457233428955,14.032869035542346,6.582356839400271,3.8141118719663707,-2.1620182531035463,2.7980056313540276,-9.162840718808381,2.4196014361650677,7.000822461169699,1.0287832287875662
40,1,refusal,28,23,52.455080281133235,7.553009154781599,16.1491466605145,5.343306648174148,-14.379485990690148,5.4302437596173165,-17.34769530918287,3.425008718837934,2.9682093081266983,2.990541455740769
40,1,static,28,23,8.292820142663043e-08,23.392800687393283,0.0,0.0,-5.8641826043958245,4.016195275028224,-10.548994761446249,3.7433987476619266,4.68481215186741,3.1063951403033605
40,2,adaptive,28,23,3.1955192192741064,15.99947590890639,7.227987526850168,6.710990213062652,-7.201822758692762,4.763399921864333,-12.354280202285103,4.649337042089435,5.1524574238321055,2.498176540990784
40,2,clean,28,23,2.85065888127555,13.67939082694937,11.228313490100529,6.0973725097182045,-8.628366947174072,2.147797951342325,-12.189637660980225,3.003245232909982,3.5612707345382026,2.733777147831832
40,2,refusal,28,23,46.41426799608313,7.642357895058003,18.50543785095215,4.244867196740669,-14.348414690598197,4.386298900834164,-15.852710931197457,3.9180308365999075,1.504296240599259,3.110927687527014
40,2,static,28,23,-2.8506569240404213e-08,16.028873472587122,0.0,0.0,-9.096988418827886,5.350649533209786,-13.622795415961225,4.414876184232957,4.525807028231413,2.4359918060929573
40,4,adaptive,28,23,-1.5802871533062146,14.279305159502,11.087958618570195,8.563888566691967,-9.387053681456525,4.189603090963976,-16.039152808811355,4.805554314482418,6.652099111805791,2.756266153505711
40,4,clean,28,23,-4.091887572537297,13.203101038162368,14.852466524504111,7.758769900478859,-12.452716345372407,5.154462004505829,-18.445528963337775,4.704624642939064,5.992812592050304,2.2844454716597586
40,4,refusal,28,23,38.04504668194315,7.1628639166212,19.69485440461532,5.355597780547765,-13.737801323766293,3.6897934600649065,-16.004869502523672,2.8966870187997626,2.2670681787573774,2.8950657571027434
40,4,static,28,23,2.682209014892578e-07,14.98028957542922,0.0,0.0,-11.52377292384272,7.335733913108735,-16.553763659104057,6.471078461299553,5.029990755993387,3.555219694703445
40,8,adaptive,28,23,2.05653773183408,18.107189274831153,12.465646049729704,10.493868646571519,-14.955700376759404,7.576518841659155,-19.88321067975915,6.778761651721176,4.927510302999745,3.158237890003608
40,8,clean,28,23,2.690728353417438,17.818253247971313,17.200962087480033,10.180924650197532,-16.535303053648576,5.947692748905147,-19.561724123747453,4.7420919244875375,3.026421070098877,2.1695508842082485
40,8,refusal,28,23,36.717786954796836,6.878528764281989,20.780319250148274,8.117757640083042,-14.225526270659074,4.199775182389565,-16.97994373155677,3.5182276047117464,2.7544174608976943,3.402826700803077
40,8,static,28,23,-2.591506294582201e-08,16.836322341794343,0.0,0.0,-16.964663500371188,9.092730525304097,-20.109437486399774,7.092743391662587,3.144774001577626,3.105981599160068
40,16,adaptive,28,23,-0.7297928825668667,19.53174718826639,15.349102394468545,10.243154630695978,-16.782121305880338,7.874771486289212,-20.83524822152179,6.5583014291353825,4.053126915641453,2.4522879845917807
40,16,clean,28,23,-2.8801267043403955,20.38196925757739,16.788220418372198,9.830968894340268,-18.475440232650094,6.058403993359242,-20.76577087070631,4.4540344385587005,2.290330638056216,2.7355000221017916
40,16,refusal,28,23,32.65039402505626,5.086043408791899,23.220816943956457,5.9009026491011225,-15.598037750824638,6.338259324880059,-17.583069801330566,4.067217249091207,1.985032040139903,3.485676628638461
40,16,static,28,23,0.0,17.64483065971798,0.0,0.0,-18.554646108461462,9.200254190992752,-21.417960477911908,7.102627573846491,2.863314338352369,2.6100152356729645
