k,condition,layer,n,safety_projection_mean,safety_projection_std,harmfulness_probe_score_mean,harmfulness_probe_score_std,kl_to_refusal_mean,kl_to_refusal_std,refusal_logmass_mean,refusal_logmass_std,compliance_logmass_mean,compliance_logmass_std,refusal_margin_mean,refusal_margin_std
5,refusal,17,8,11.578127801418304,2.7506823617316076,6.639805635606094e-08,1.7563150429173786e-07,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,18,8,12.470850110054016,3.052071702427775,1.4658091754359663e-15,3.876240816970156e-15,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,19,8,13.145962357521057,3.1927752444049182,1.2011452185098828e-15,3.1725123900560647e-15,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,20,8,14.731892108917236,3.983674342394871,6.310115769096e-31,1.6694279015751566e-30,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,21,8,15.999516487121582,4.709577302350029,5.404625747031773e-23,1.4299295006665958e-22,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,22,8,16.94142174720764,4.883793322206832,5.112696957529723e-19,1.3523970151601087e-18,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,23,8,17.91232717037201,5.487805224450046,0.0,0.0,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,24,8,19.404523372650146,6.210114240237825,1.5640457975809672e-21,4.119264421562719e-21,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,25,8,20.52163815498352,6.496842518247953,0.0,0.0,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,26,8,22.460758924484253,6.957038177390657,0.0,0.0,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,27,8,24.0678813457489,6.798781885556747,0.0,0.0,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,refusal,28,8,58.551337242126465,19.79284603899672,0.0,0.0,0.0,0.0,-12.138500809669495,1.8888415981794637,-18.293184280395508,1.6167757707688848,6.154683470726013,3.265817547558887
5,static,0,8,-3.026798367500305e-09,0.10928490318285254,0.00017240788190958645,0.0002903593262118939,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,1,8,3.259629011154175e-09,0.1994657173831445,0.7285186707530278,0.4242259161750878,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,2,8,3.725290298461914e-09,0.18821900538690958,5.7626180103905385e-06,1.3398469220466146e-05,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,3,8,-2.7939677238464355e-09,0.2765866219977497,0.3724470167173247,0.48086312685028615,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,4,8,4.6566128730773926e-09,0.3141669483119484,0.10309069603683423,0.2727523441979592,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,5,8,-6.984919309616089e-09,0.32057251307841433,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,6,8,7.450580596923828e-09,0.33349698435418973,1.5491627731123498e-27,4.098699437903604e-27,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,7,8,5.587935447692871e-09,0.35934613952604944,4.868339700466755e-35,1.2880416145217713e-34,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,8,8,-5.587935447692871e-09,0.5530333751237662,2.803283806563266e-23,7.416791806500897e-23,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,9,8,-1.6763806343078613e-08,0.4911793652403162,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
