k,response_step,metric,adaptive,static,refusal,clean,adaptive_minus_static,adaptive_minus_refusal,adaptive_minus_clean
5,8,safety_projection,0.3492749860864475,-2.0111996703352665e-08,48.26754523347492,13.187282309576046,0.3492750061984442,-47.91827024738847,-12.838007323489599
5,8,refusal_margin,1.73413660628664,1.315336825657476,4.052432996363728,3.1212654991383935,0.4187997806291639,-2.318296390077088,-1.3871288928517536
5,8,refusal_logmass,-10.801448447572673,-13.29545091266281,-16.317581252817728,-13.8480063771909,2.494002465090137,5.516132805245055,3.0465579296182277
5,8,compliance_logmass,-12.535585052945132,-14.610787737543232,-20.370014249181455,-16.969271876329294,2.0752026845981,7.834429196236323,4.433686823384162
5,16,kl_to_static,14.966995280533116,0.0,14.0672097363024,16.278976261440885,14.966995280533116,0.8997855442307152,-1.3119809809077694
5,16,safety_projection,2.671017909525362,-9.873162018009491e-09,41.841485346753174,15.73003799966508,2.671017919398524,-39.17046743722781,-13.059020090139718
5,16,refusal_margin,2.3737045168145303,1.2865132027608486,1.9535624322715712,2.7780247612233544,1.0871913140536817,0.4201420845429591,-0.4043202444088241
5,16,refusal_logmass,-12.24160284791256,-13.965908846240833,-16.919840923847595,-16.741261944449022,1.7243059983282727,4.678238075935035,4.499659096536462
5,16,compliance_logmass,-14.61530736472709,-15.252422050464371,-18.87340335611917,-19.519286705672375,0.6371146857372807,4.258095991392079,4.903979340945284
10,0,kl_to_static,11.58706769987118,0.0,14.932961006106042,10.915357686259265,11.58706769987118,-3.3458933062348617,0.6717100136119161
10,0,safety_projection,-1.635479025954118,1.68209426973495e-08,45.66389966833811,5.678356843492005,-1.6354790427750607,-47.29937869429223,-7.313835869446123
10,0,refusal_margin,1.2004732504212785,0.7749377737747379,2.8919267010835052,-3.698489019475831,0.42553547664654057,-1.6914534506622267,4.89896226989711
10,0,refusal_logmass,-9.861663829695228,-12.01638075654492,-15.07027307756108,-6.436566478635636,2.1547169268496926,5.208609247865851,-3.425097351059592
10,0,compliance_logmass,-11.062137080847853,-12.7913185287027,-17.962199778644585,-2.7380774664732574,1.729181447854847,6.9000626977967325,-8.324059614374596
10,1,kl_to_static,12.237060192172512,0.0,13.439248880725696,14.16177654641172,12.237060192172512,-1.2021886885531838,-1.924716354239207
10,1,safety_projection,0.9333637673064976,-1.9563487702352137e-08,45.572192962184275,11.434232089782784,0.9333637868699853,-44.63882919487778,-10.500868322476286
10,1,refusal_margin,1.213718664426745,0.9012196634444722,4.800714211961243,5.2592136230936815,0.3124990009822728,-3.5869955475344986,-4.045494958666937
10,1,refusal_logmass,-10.548974056916734,-12.888233317919305,-12.258807811269,-3.2975840702355823,2.339259261002571,1.7098337543522657,-7.2513899866811515
10,1,compliance_logmass,-11.76269272079497,-13.789452984791955,-17.05952202030486,-8.556797698962908,2.0267602639969855,5.296829299509891,-3.2058950218320614
10,2,kl_to_static,12.933942061477552,0.0,14.747654433630728,16.6391426182232,12.933942061477552,-1.8137123721531765,-3.7052005567456483
10,2,safety_projection,1.984444932886428,-1.2615707023012126e-08,44.431236916524504,17.027624178517815,1.984444945502135,-42.44679198363808,-15.043179245631388
10,2,refusal_margin,1.4133190589448426,0.8003268922033485,5.837782619920977,3.9522735180298976,0.612992166741494,-4.424463560976134,-2.538954459085055
10,2,refusal_logmass,-10.897287613043757,-12.334732726307736,-13.030865774564216,-11.062524944726675,1.4374451132639798,2.133578161520459,0.16523733168291876
10,2,compliance_logmass,-12.310606675645325,-13.13505961522003,-18.86864839448519,-15.014798462756572,0.8244529395747051,6.558041718839867,2.704191787111247
10,4,kl_to_static,12.914617454370289,0.0,14.897357067664617,15.20018379230258,12.914617454370289,-1.9827396132943278,-2.2855663379322912
10,4,safety_projection,-0.7972171900828192,-7.788827814207488e-08,47.144518202799226,13.428585511043758,-0.797217112194541,-47.941735392882045,-14.225802701126577
10,4,refusal_margin,1.3458212738388156,0.7820759770329013,2.808094510271505,3.7681679637885535,0.5637452968059142,-1.4622732364326896,-2.422346689949738
10,4,refusal_logmass,-11.151739613410154,-13.12937479662749,-16.308465571491265,-14.536486900657232,1.9776351832173358,5.156725958081111,3.3847472872470785
10,4,compliance_logmass,-12.497560886883296,-13.911450768380991,-19.11656008176277,-18.304654864994298,1.4138898814976955,6.618999194879475,5.807093978111002
10,8,kl_to_static,13.32517200248156,0.0,14.565445190407974,17.014700772572148,13.32517200248156,-1.2402731879264142,-3.689528770090588
10,8,safety_projection,-0.3345624875802935,3.693293940070217e-08,43.78087932383356,9.704806387241632,-0.3345625245132329,-44.11544181141385,-10.039368874821925
10,8,refusal_margin,1.5691817004256454,1.1811671959110563,2.2632203072858004,3.1212654991383935,0.3880145045145891,-0.694038606860155,-1.552083798712748
10,8,refusal_logmass,-11.4125665470135,-13.21699881699919,-16.79292482832458,-13.8480063771909,1.804432269985691,5.38035828131108,2.435439830177401
10,8,compliance_logmass,-12.9817482467078,-14.398166015835628,-19.056145135610382,-16.969271876329294,1.4164177691278272,6.074396888902582,3.987523629621494
10,16,kl_to_static,13.759814985050744,0.0,15.032249760456908,16.15741203716196,13.759814985050744,-1.2724347754061647,-2.3975970521112178
