k,response_step,layer,component,singular_value,explained_energy_ratio,cumulative_energy_ratio
20,0,28,71,47.787254333496094,0.0012094383127987385,0.9616936445236206
20,0,28,72,46.98727035522461,0.0011692838743329048,0.9628629088401794
20,0,28,73,46.59279251098633,0.0011497332016006112,0.964012622833252
20,0,28,74,45.96784973144531,0.0011190975783392787,0.9651317000389099
20,0,28,75,45.21881866455078,0.001082924078218639,0.9662145972251892
20,0,28,76,44.554473876953125,0.0010513376910239458,0.9672659635543823
20,0,28,77,44.408050537109375,0.0010444388026371598,0.9683104157447815
20,0,28,78,43.7576789855957,0.001014070468954742,0.9693244695663452
20,0,28,79,42.679805755615234,0.0009647270198911428,0.9702892303466797
20,0,28,80,42.439979553222656,0.0009539154707454145,0.971243143081665
20,0,28,81,41.829559326171875,0.0009266722481697798,0.972169816493988
20,0,28,82,41.03219985961914,0.0008916803053580225,0.9730615019798279
20,0,28,83,40.71794509887695,0.0008780743228271604,0.9739395976066589
20,0,28,84,39.361759185791016,0.0008205566555261612,0.9747601747512817
20,0,28,85,39.11339569091797,0.0008102342253550887,0.9755703806877136
20,0,28,86,38.679996490478516,0.0007923779776319861,0.9763627648353577
20,0,28,87,38.351016998291016,0.0007789567462168634,0.9771416783332825
20,0,28,88,38.080623626708984,0.0007680114358663559,0.9779096841812134
20,0,28,89,37.656009674072266,0.0007509796414524317,0.9786606431007385
20,0,28,90,36.74187088012695,0.0007149605662561953,0.9793756008148193
20,0,28,91,36.71803283691406,0.0007140332018025219,0.9800896048545837
20,0,28,92,35.62093734741211,0.000672001508064568,0.9807615876197815
20,0,28,93,35.389991760253906,0.000663316051941365,0.9814249277114868
20,0,28,94,34.837196350097656,0.0006427557091228664,0.9820677042007446
20,0,28,95,34.66287612915039,0.000636339362245053,0.9827041625976562
20,0,28,96,34.33614730834961,0.0006243997486308217,0.9833285808563232
20,0,28,97,33.85685348510742,0.0006070895469747484,0.9839356541633606
20,0,28,98,33.13530731201172,0.0005814891192130744,0.9845171570777893
20,0,28,99,32.57867431640625,0.000562116561923176,0.985079288482666
20,0,28,100,32.0062141418457,0.0005425355047918856,0.9856218099594116
20,0,28,101,31.65416717529297,0.0005306661478243768,0.9861524701118469
20,0,28,102,31.507219314575195,0.0005257505690678954,0.9866782426834106
20,0,28,103,31.013641357421875,0.0005094071966595948,0.9871875643730164
20,0,28,104,29.910184860229492,0.00047380293835885823,0.9876613616943359
20,0,28,105,29.101274490356445,0.0004485218087211251,0.9881098866462708
20,0,28,106,28.775623321533203,0.0004385398351587355,0.9885483980178833
20,0,28,107,28.132482528686523,0.00041915601468645036,0.9889675378799438
20,0,28,108,28.08553123474121,0.00041775807039812207,0.9893853068351746
20,0,28,109,27.62393569946289,0.00040413893293589354,0.9897894263267517
20,0,28,110,27.138559341430664,0.0003900615556631237,0.9901794791221619
20,0,28,111,26.33001136779785,0.0003671653103083372,0.990546703338623
20,0,28,112,26.268123626708984,0.0003654413449112326,0.990912139415741
20,0,28,113,25.806446075439453,0.0003527085355017334,0.991264820098877
20,0,28,114,25.238168716430664,0.0003373457584530115,0.9916021823883057
20,0,28,115,24.660228729248047,0.0003220725920982659,0.9919242262840271
20,0,28,116,23.885040283203125,0.0003021423181053251,0.9922263622283936
20,0,28,117,23.680282592773438,0.0002969841880258173,0.9925233721733093
20,0,28,118,23.322736740112305,0.000288083654595539,0.9928114414215088
20,0,28,119,22.887216567993164,0.0002774249587673694,0.9930889010429382
20,0,28,120,22.826810836791992,0.0002759624912869185,0.9933648705482483
20,0,28,121,22.574853897094727,0.00026990409241989255,0.9936347603797913
20,0,28,122,22.288341522216797,0.00026309650274924934,0.9938978552818298
20,0,28,123,21.70061683654785,0.0002494041691534221,0.9941472411155701
20,0,28,124,21.679636001586914,0.0002489221515133977,0.9943961501121521
20,0,28,125,21.00160789489746,0.00023359560873359442,0.9946297407150269
20,0,28,126,20.89520263671875,0.0002312345604877919,0.9948609471321106
20,0,28,127,20.524063110351562,0.0002230931568192318,0.9950841665267944
20,0,28,128,20.332448959350586,0.0002189469669247046,0.9953031539916992
20,0,28,129,20.1740665435791,0.000215549225686118,0.995518684387207
20,0,28,130,19.539012908935547,0.00020219238649588078,0.9957208633422852
20,0,28,131,19.425254821777344,0.00019984487153124064,0.995920717716217
20,0,28,132,19.276155471801758,0.0001967888092622161,0.9961175322532654
20,0,28,133,19.1600399017334,0.000194425112567842,0.9963119626045227
20,0,28,134,18.933561325073242,0.00018985594215337187,0.9965018033981323
20,0,28,135,18.644390106201172,0.00018410090706311166,0.9966859221458435
20,0,28,136,18.25586700439453,0.00017650803783908486,0.9968624114990234
20,0,28,137,18.08218765258789,0.0001731655647745356,0.997035562992096
20,0,28,138,17.963098526000977,0.00017089213361032307,0.997206449508667
20,0,28,139,17.813358306884766,0.0001680549030425027,0.9973745346069336
20,0,28,140,17.458480834960938,0.00016142561798915267,0.9975359439849854
20,0,28,141,17.061368942260742,0.0001541655365144834,0.9976900815963745
20,0,28,142,16.778156280517578,0.00014908984303474426,0.9978392124176025
20,0,28,143,16.62981414794922,0.00014646517229266465,0.9979856014251709
20,0,28,144,16.389089584350586,0.000142255550599657,0.9981278777122498
20,0,28,145,16.328086853027344,0.0001411985285812989,0.9982690811157227
20,0,28,146,16.073198318481445,0.00013682460121344775,0.9984058737754822
20,0,28,147,15.924333572387695,0.00013430188118945807,0.9985401630401611
20,0,28,148,15.524656295776367,0.00012764493294525892,0.99866783618927
20,0,28,149,15.158705711364746,0.00012169810361228883,0.9987895488739014
20,0,28,150,15.018208503723145,0.00011945266305701807,0.9989089965820312
20,0,28,151,14.479952812194824,0.00011104368604719639,0.9990200400352478
20,0,28,152,14.339937210083008,0.00010890656994888559,0.9991289377212524
20,0,28,153,14.251659393310547,0.0001075698237400502,0.999236524105072
20,0,28,154,13.866195678710938,0.00010182963887928054,0.9993383288383484
20,0,28,155,13.483551979064941,9.62871199590154e-05,0.9994346499443054
20,0,28,156,13.262730598449707,9.315914212493226e-05,0.9995278120040894
20,0,28,157,13.066575050354004,9.042386955115944e-05,0.9996182322502136
20,0,28,158,12.629264831542969,8.447257278021425e-05,0.9997026920318604
20,0,28,159,12.436334609985352,8.191139932023361e-05,0.9997845888137817
20,0,28,160,12.176910400390625,7.852967246435583e-05,0.9998630881309509
20,0,28,161,11.776208877563477,7.344640471274033e-05,0.9999365210533142
20,0,28,162,10.944860458374023,6.34424650343135e-05,1.0
40,0,28,0,960.6134033203125,0.46281754970550537,0.46281754970550537
40,0,28,1,263.2298889160156,0.0347522497177124,0.4975697994232178
40,0,28,2,211.5099334716797,0.022437479346990585,0.5200072526931763
40,0,28,3,200.9056396484375,0.020244020968675613,0.5402512550354004
40,0,28,4,185.52313232421875,0.017262697219848633,0.557513952255249
40,0,28,5,168.32835388183594,0.0142110800370574,0.5717250108718872
40,0,28,6,164.1208038330078,0.013509516604244709,0.585234522819519
40,0,28,7,155.1345977783203,0.012070627883076668,0.5973052382469177
40,0,28,8,152.923583984375,0.011729013174772263,0.6090342402458191
40,0,28,9,143.96401977539062,0.010394902899861336,0.6194291710853577
40,0,28,10,141.7687225341797,0.010080298408865929,0.629509449005127
40,0,28,11,138.7633056640625,0.009657436050474644,0.6391668915748596
40,0,28,12,137.59519958496094,0.009495527483522892,0.6486624479293823
40,0,28,13,126.70693969726562,0.008052177727222443,0.6567146182060242
40,0,28,14,124.27179718017578,0.007745646871626377,0.6644602417945862
40,0,28,15,121.4544448852539,0.007398426532745361,0.6718586683273315
40,0,28,16,119.59569549560547,0.007173707243055105,0.6790323853492737
40,0,28,17,115.92654418945312,0.006740286014974117,0.6857726573944092
40,0,28,18,114.81975555419922,0.0066121965646743774,0.6923848390579224
40,0,28,19,112.96610260009766,0.006400425452739,0.6987852454185486
40,0,28,20,110.42721557617188,0.006115961819887161,0.7049012184143066
40,0,28,21,109.10584259033203,0.005970470141619444,0.710871696472168
40,0,28,22,105.14081573486328,0.0055444082245230675,0.7164161205291748
40,0,28,23,103.00959777832031,0.005321914795786142,0.7217379808425903
40,0,28,24,102.37284088134766,0.005256322678178549,0.7269942760467529
40,0,28,25,101.26619720458984,0.005143295973539352,0.7321375608444214
40,0,28,26,100.10865783691406,0.0050263856537640095,0.7371639609336853
40,0,28,27,97.82485961914062,0.004799665883183479,0.7419636249542236
40,0,28,28,96.43968200683594,0.0046647037379443645,0.7466283440589905
40,0,28,29,95.15007019042969,0.004540783353149891,0.7511691451072693
40,0,28,30,94.90235137939453,0.004517170134931803,0.755686342716217
40,0,28,31,93.48714447021484,0.004383452236652374,0.760069727897644
40,0,28,32,93.12289428710938,0.004349360708147287,0.7644190788269043
40,0,28,33,90.87445831298828,0.004141867160797119,0.7685609459877014
40,0,28,34,89.69721984863281,0.004035250283777714,0.7725961804389954
40,0,28,35,89.57875061035156,0.004024598281830549,0.7766208052635193
40,0,28,36,89.46317291259766,0.004014219623059034,0.7806349992752075
40,0,28,37,88.6749267578125,0.0039437939412891865,0.784578800201416
40,0,28,38,87.74362182617188,0.003861389821395278,0.7884401679039001
40,0,28,39,86.78369903564453,0.003777364268898964,0.7922176122665405
40,0,28,40,86.29181671142578,0.003734665922820568,0.7959522604942322
40,0,28,41,85.83544921875,0.0036952674854546785,0.7996475100517273
40,0,28,42,84.46957397460938,0.003578599775210023,0.803226113319397
40,0,28,43,84.27783203125,0.003562371712177992,0.8067885041236877
40,0,28,44,83.67974090576172,0.0035119892563670874,0.8103004693984985
40,0,28,45,83.33423614501953,0.0034830477088689804,0.8137835264205933
40,0,28,46,82.44306945800781,0.003408951684832573,0.8171924948692322
40,0,28,47,80.31670379638672,0.003235372481867671,0.8204278945922852
40,0,28,48,79.7399673461914,0.0031890743412077427,0.8236169815063477
40,0,28,49,79.42855834960938,0.003164214314892888,0.8267812132835388
40,0,28,50,78.41979217529297,0.0030843515414744616,0.829865574836731
40,0,28,51,77.2300033569336,0.002991470042616129,0.832857072353363
40,0,28,52,76.81129455566406,0.002959120785817504,0.8358162045478821
40,0,28,53,76.26539611816406,0.0029172091744840145,0.838733434677124
40,0,28,54,75.74736785888672,0.002877713879570365,0.8416111469268799
40,0,28,55,75.36946868896484,0.0028490719851106405,0.844460129737854
40,0,28,56,75.02546691894531,0.0028231239411979914,0.8472832441329956
40,0,28,57,74.42818450927734,0.002778352703899145,0.8500615954399109
40,0,28,58,73.77660369873047,0.002729919506236911,0.8527914881706238
40,0,28,59,73.65433502197266,0.0027208784595131874,0.8555123805999756
40,0,28,60,73.40503692626953,0.0027024908922612667,0.8582148551940918
40,0,28,61,72.88330078125,0.0026642109733074903,0.8608790636062622
40,0,28,62,71.95648193359375,0.0025968828704208136,0.8634759187698364
40,0,28,63,71.14949035644531,0.0025389615911990404,0.8660149574279785
40,0,28,64,70.9173355102539,0.002522419672459364,0.8685373663902283
40,0,28,65,70.55292510986328,0.0024965633638203144,0.8710339069366455
40,0,28,66,69.82611083984375,0.002445390447974205,0.8734793066978455
40,0,28,67,69.6293716430664,0.0024316299241036177,0.8759109377861023
40,0,28,68,68.87654113769531,0.0023793329019099474,0.8782902956008911
40,0,28,69,68.43243408203125,0.0023487485013902187,0.8806390166282654
40,0,28,70,67.97438049316406,0.00231741089373827,0.8829564452171326
40,0,28,71,67.625244140625,0.002293666359037161,0.8852500915527344
40,0,28,72,67.101318359375,0.0022582635283470154,0.8875083327293396
40,0,28,73,66.73518371582031,0.0022336868569254875,0.8897420167922974
40,0,28,74,66.26737976074219,0.002202480798587203,0.8919444680213928
40,0,28,75,65.61627960205078,0.002159413183107972,0.8941038846969604
40,0,28,76,65.0736083984375,0.002123842481523752,0.8962277173995972
40,0,28,77,64.7667236328125,0.0021038579288870096,0.8983315825462341
40,0,28,78,64.4748306274414,0.0020849371794611216,0.9004164934158325
40,0,28,79,63.89128875732422,0.002047367626801133,0.9024639129638672
40,0,28,80,63.750179290771484,0.0020383340306580067,0.904502272605896
40,0,28,81,63.42940902709961,0.0020178731065243483,0.9065201282501221
40,0,28,82,62.748863220214844,0.0019748052582144737,0.9084949493408203
40,0,28,83,62.379302978515625,0.0019516124157235026,0.9104465842247009
40,0,28,84,62.04389190673828,0.0019306812901049852,0.9123772382736206
40,0,28,85,61.37109375,0.0018890360370278358,0.9142662882804871
40,0,28,86,60.922996520996094,0.001861551427282393,0.9161278605461121
40,0,28,87,60.57748031616211,0.001840496202930808,0.9179683923721313
40,0,28,88,60.255088806152344,0.0018209583358839154,0.9197893738746643
40,0,28,89,60.253292083740234,0.001820849720388651,0.9216102361679077
40,0,28,90,59.34282684326172,0.0017662369646131992,0.9233765006065369
40,0,28,91,59.25539779663086,0.0017610364593565464,0.9251375198364258
40,0,28,92,58.93952560424805,0.0017423115205019712,0.9268798232078552
40,0,28,93,58.51463317871094,0.0017172816442325711,0.928597092628479
40,0,28,94,57.97854995727539,0.0016859598690643907,0.9302830696105957
40,0,28,95,57.27997970581055,0.0016455771401524544,0.9319285154342651
40,0,28,96,57.16494369506836,0.0016389740630984306,0.933567464351654
40,0,28,97,56.5322380065918,0.0016028943937271833,0.9351703524589539
40,0,28,98,56.47906494140625,0.001599880401045084,0.9367702603340149
40,0,28,99,56.12155532836914,0.0015796901425346732,0.9383499622344971
40,0,28,100,55.373043060302734,0.0015378334792330861,0.9398878216743469
40,0,28,101,55.169498443603516,0.0015265485271811485,0.9414143562316895
40,0,28,102,54.67436981201172,0.0014992707874625921,0.9429136514663696
40,0,28,103,54.177154541015625,0.0014721257612109184,0.9443857073783875
40,0,28,104,53.91524887084961,0.0014579269336536527,0.9458436369895935
40,0,28,105,53.286434173583984,0.0014241175958886743,0.9472677707672119
40,0,28,106,53.07611083984375,0.0014128976035863161,0.9486806392669678
40,0,28,107,52.81120681762695,0.0013988292776048183,0.9500794410705566
40,0,28,108,52.434654235839844,0.0013789526419714093,0.9514583945274353
40,0,28,109,52.31024169921875,0.001372416620142758,0.9528307914733887
40,0,28,110,52.092647552490234,0.0013610228197649121,0.9541918039321899
40,0,28,111,51.55360794067383,0.001333001535385847,0.9555249214172363
40,0,28,112,50.85637664794922,0.0012971892720088363,0.9568220973014832
40,0,28,113,50.159423828125,0.0012618786422535777,0.958083987236023
40,0,28,114,49.7774772644043,0.001242734375409782,0.9593267440795898
40,0,28,115,49.54909896850586,0.0012313572224229574,0.9605581164360046
40,0,28,116,49.508628845214844,0.0012293464969843626,0.9617874622344971
40,0,28,117,48.97328186035156,0.0012029039207845926,0.9629903435707092
40,0,28,118,48.8499641418457,0.0011968535836786032,0.9641872048377991
40,0,28,119,48.086524963378906,0.001159736537374556,0.9653468728065491
40,0,28,120,47.73746871948242,0.0011429607402533293,0.966489851474762
40,0,28,121,47.32715606689453,0.0011233971454203129,0.9676132202148438
40,0,28,122,47.16348648071289,0.0011156407417729497,0.9687288403511047
40,0,28,123,46.78135681152344,0.0010976354824379086,0.9698264598846436
40,0,28,124,46.337806701660156,0.0010769200744107366,0.9709033966064453
40,0,28,125,46.24333190917969,0.001072533312253654,0.9719759225845337
40,0,28,126,45.87321853637695,0.0010554337641224265,0.9730313420295715
40,0,28,127,45.45719528198242,0.0010363771580159664,0.9740678071975708
40,0,28,128,45.125030517578125,0.0010212864726781845,0.9750891327857971
40,0,28,129,44.97080612182617,0.0010143173858523369,0.9761034250259399
40,0,28,130,44.778175354003906,0.0010056464234367013,0.9771090745925903
40,0,28,131,44.16385269165039,0.0009782422566786408,0.9780873656272888
40,0,28,132,43.941646575927734,0.000968423206359148,0.9790557622909546
40,0,28,133,43.46172332763672,0.0009473848040215671,0.9800031781196594
40,0,28,134,42.871822357177734,0.0009218418272212148,0.9809250235557556
40,0,28,135,42.667274475097656,0.0009130663238465786,0.981838047504425
40,0,28,136,42.395652770996094,0.0009014781098812819,0.9827395677566528
40,0,28,137,42.28574752807617,0.0008968102629296482,0.9836363792419434
40,0,28,138,41.586769104003906,0.0008674069540575147,0.9845037460327148
40,0,28,139,41.27753448486328,0.0008545549935661256,0.9853582978248596
40,0,28,140,41.014862060546875,0.0008437135838903487,0.9862020015716553
40,0,28,141,40.44688415527344,0.000820507702883333,0.9870225191116333
40,0,28,142,40.01771926879883,0.0008031879551708698,0.9878256916999817
40,0,28,143,39.65674591064453,0.0007887632818892598,0.9886144399642944
40,0,28,144,38.809349060058594,0.0007554143667221069,0.9893698692321777
40,0,28,145,38.61253356933594,0.0007477718754671514,0.9901176691055298
40,0,28,146,38.120906829833984,0.000728851358871907,0.9908465147018433
40,0,28,147,37.92732238769531,0.0007214677170850337,0.9915679693222046
40,0,28,148,37.76200866699219,0.0007151920581236482,0.9922831654548645
40,0,28,149,37.381858825683594,0.0007008648826740682,0.9929839968681335
40,0,28,150,37.106353759765625,0.0006905721966177225,0.9936745762825012
40,0,28,151,36.56169509887695,0.0006704481202177703,0.9943450689315796
40,0,28,152,35.1953239440918,0.0006212729495018721,0.9949663281440735
40,0,28,153,34.62142562866211,0.000601177045609802,0.9955675005912781
40,0,28,154,34.23801803588867,0.00058793555945158,0.9961554408073425
40,0,28,155,33.577388763427734,0.000565465830732137,0.9967209100723267
40,0,28,156,32.95553970336914,0.0005447150906547904,0.9972655773162842
40,0,28,157,32.71259689331055,0.0005367135745473206,0.9978023171424866
40,0,28,158,31.70633888244629,0.0005042022094130516,0.9983065128326416
40,0,28,159,31.349124908447266,0.000492905150167644,0.9987993836402893
40,0,28,160,30.639577865600586,0.00047084514517337084,0.9992702603340149
40,0,28,161,27.162031173706055,0.0003700300585478544,0.9996402859687805
40,0,28,162,26.781940460205078,0.0003597465401981026,1.0
