k,response_step,layer,component,singular_value,explained_energy_ratio,cumulative_energy_ratio
5,0,28,46,88.87340545654297,0.003917185589671135,0.7674635052680969
5,0,28,47,87.7611312866211,0.0038197499234229326,0.7712833881378174
5,0,28,48,87.63357543945312,0.0038086543790996075,0.7750920653343201
5,0,28,49,87.13291931152344,0.003765260335057974,0.7788573503494263
5,0,28,50,86.63997650146484,0.003722778055816889,0.7825801372528076
5,0,28,51,86.08625030517578,0.0036753446329385042,0.7862554788589478
5,0,28,52,85.5185546875,0.0036270306445658207,0.789882481098175
5,0,28,53,84.67584991455078,0.00355590065009892,0.7934383749961853
5,0,28,54,83.69136810302734,0.0034736962988972664,0.7969120740890503
5,0,28,55,83.49525451660156,0.00345743540674448,0.8003694415092468
5,0,28,56,83.1987533569336,0.0034329236950725317,0.8038023710250854
5,0,28,57,82.77472686767578,0.0033980205189436674,0.8072003722190857
5,0,28,58,81.90474700927734,0.003326968289911747,0.8105273246765137
5,0,28,59,81.39920806884766,0.003286025021225214,0.813813328742981
5,0,28,60,80.59844207763672,0.003221690421923995,0.8170350193977356
5,0,28,61,80.2524185180664,0.0031940871849656105,0.8202291131019592
5,0,28,62,79.58099365234375,0.003140864660963416,0.8233699798583984
5,0,28,63,79.0738525390625,0.0031009609811007977,0.8264709711074829
5,0,28,64,78.96210479736328,0.00309220259077847,0.8295632004737854
5,0,28,65,78.71222686767578,0.0030726627446711063,0.8326358795166016
5,0,28,66,78.11103057861328,0.003025904530659318,0.835661768913269
5,0,28,67,77.7251205444336,0.0029960793908685446,0.8386578559875488
5,0,28,68,77.20894622802734,0.002956417389214039,0.8416142463684082
5,0,28,69,76.86951446533203,0.0029304800555109978,0.8445447087287903
5,0,28,70,76.5330581665039,0.002904882887378335,0.8474496006965637
5,0,28,71,75.74561309814453,0.0028454139828681946,0.8502950072288513
5,0,28,72,75.25929260253906,0.0028089936822652817,0.8531039953231812
5,0,28,73,75.0710220336914,0.002794957021251321,0.8558989763259888
5,0,28,74,74.52677154541016,0.0027545783668756485,0.8586535453796387
5,0,28,75,74.16265869140625,0.0027277281042188406,0.8613812923431396
5,0,28,76,73.81248474121094,0.002702029887586832,0.8640833497047424
5,0,28,77,72.90636444091797,0.0026360969059169292,0.8667194247245789
5,0,28,78,72.49195861816406,0.002606214489787817,0.8693256378173828
5,0,28,79,72.1021728515625,0.0025782629381865263,0.8719038963317871
5,0,28,80,71.60822296142578,0.0025430582463741302,0.8744469285011292
5,0,28,81,71.43730926513672,0.0025309331249445677,0.8769778609275818
5,0,28,82,71.07855224609375,0.0025055764708667994,0.8794834613800049
5,0,28,83,70.5319595336914,0.002467188984155655,0.8819506764411926
5,0,28,84,69.89936828613281,0.0024231316056102514,0.8843737840652466
5,0,28,85,69.4894027709961,0.002394790994003415,0.8867685794830322
5,0,28,86,69.06625366210938,0.002365714404731989,0.8891342878341675
5,0,28,87,68.71180725097656,0.0023414951283484697,0.8914757370948792
5,0,28,88,67.80079650878906,0.0022798175923526287,0.8937555551528931
5,0,28,89,67.6475601196289,0.0022695239167660475,0.8960250616073608
5,0,28,90,67.41388702392578,0.0022538721095770597,0.8982789516448975
5,0,28,91,66.9421615600586,0.0022224395070225,0.9005013704299927
5,0,28,92,66.53070068359375,0.0021952029783278704,0.9026965498924255
5,0,28,93,66.44571685791016,0.002189598511904478,0.9048861265182495
5,0,28,94,65.9867935180664,0.002159456955268979,0.9070456027984619
5,0,28,95,65.75191497802734,0.002144111320376396,0.9091898202896118
5,0,28,96,65.2994613647461,0.002114704577252269,0.9113045334815979
5,0,28,97,65.02611541748047,0.0020970371551811695,0.9134015440940857
5,0,28,98,64.85213470458984,0.0020858305506408215,0.9154873490333557
5,0,28,99,63.797828674316406,0.0020185629837214947,0.9175059199333191
5,0,28,100,63.50413513183594,0.002000020816922188,0.9195059537887573
5,0,28,101,63.22285842895508,0.001982342917472124,0.9214882850646973
5,0,28,102,62.649898529052734,0.0019465754739940166,0.923434853553772
5,0,28,103,62.44919204711914,0.0019341232255101204,0.9253690242767334
5,0,28,104,61.812652587890625,0.0018948954530060291,0.9272639155387878
5,0,28,105,61.63596725463867,0.0018840782577171922,0.9291480183601379
5,0,28,106,61.551849365234375,0.0018789391033351421,0.9310269355773926
5,0,28,107,60.787269592285156,0.0018325496930629015,0.932859480381012
5,0,28,108,60.488197326660156,0.0018145618960261345,0.9346740245819092
5,0,28,109,59.7950553894043,0.0017732136184349656,0.936447262763977
5,0,28,110,59.78772735595703,0.0017727789236232638,0.9382200241088867
5,0,28,111,59.426517486572266,0.0017514229984954,0.9399714469909668
5,0,28,112,58.66061019897461,0.001706568174995482,0.941677987575531
5,0,28,113,58.60392761230469,0.0017032717587426305,0.9433812499046326
5,0,28,114,58.220054626464844,0.00168103096075356,0.9450622797012329
5,0,28,115,57.89923095703125,0.0016625552671030164,0.9467248320579529
5,0,28,116,57.684959411621094,0.0016502725193277001,0.9483751058578491
5,0,28,117,57.06878662109375,0.0016152054304257035,0.9499903321266174
5,0,28,118,56.53608703613281,0.0015851923963055015,0.951575517654419
5,0,28,119,56.16736602783203,0.0015645830426365137,0.953140139579773
5,0,28,120,55.95546340942383,0.0015527999494224787,0.9546929597854614
5,0,28,121,55.38080596923828,0.0015210694400593638,0.9562140107154846
5,0,28,122,54.893436431884766,0.0014944153372198343,0.9577084183692932
5,0,28,123,54.64368438720703,0.001480847829952836,0.9591892957687378
5,0,28,124,54.2066764831543,0.001457256730645895,0.9606465697288513
5,0,28,125,53.928863525390625,0.0014423578977584839,0.962088942527771
5,0,28,126,53.45856475830078,0.0014173107920214534,0.963506281375885
5,0,28,127,52.780033111572266,0.0013815602287650108,0.9648877382278442
5,0,28,128,52.64042282104492,0.0013742611045017838,0.9662619829177856
5,0,28,129,52.18893814086914,0.0013507887488231063,0.9676127433776855
5,0,28,130,51.56827163696289,0.0013188507873564959,0.9689316153526306
5,0,28,131,51.39583969116211,0.0013100455980747938,0.9702416658401489
5,0,28,132,50.96159744262695,0.00128800212405622,0.9715296626091003
5,0,28,133,50.564640045166016,0.0012680147774517536,0.972797691822052
5,0,28,134,50.45415115356445,0.0012624794617295265,0.9740601778030396
5,0,28,135,50.0929069519043,0.001244465820491314,0.9753046035766602
5,0,28,136,49.42463684082031,0.0012114833807572722,0.9765161275863647
