k,response_step,condition,layer,n,safety_projection_mean,safety_projection_std,kl_to_static_mean,kl_to_static_std,refusal_logmass_mean,refusal_logmass_std,compliance_logmass_mean,compliance_logmass_std,refusal_margin_mean,refusal_margin_std
5,4,adaptive,28,163,1.5222695590528244,7.17181577807253,12.993889367529277,5.275288514585795,-11.35184935996869,2.9315590683213997,-12.995680000884402,3.0800937347502475,1.6438306409157126,1.7427435749274738
5,4,clean,28,163,17.64837075943596,11.071907044847705,14.862341405063914,4.793812033922355,-14.536486900657232,2.1608226260734016,-18.304654864994294,2.615361642905791,3.7681679637885535,1.8251375511671846
5,4,refusal,28,163,44.509891033903955,28.531794647446667,14.812889410674206,4.3162681629641675,-16.27486964968816,2.989826040047696,-19.069343198296483,2.5833373448460555,2.7944735486083236,1.2242341603688323
5,4,static,28,163,3.2362031059031105e-08,5.96449171895019,0.0,0.0,-12.425260129881783,3.312323026575384,-14.00079642720749,3.0777949038498265,1.5755362978742167,2.536495214685345
5,8,adaptive,28,163,0.3492749860864475,7.220393797408433,13.581072905248009,5.7176034717969095,-10.801448447572673,3.363763361644244,-12.535585052945132,3.9437944745940383,1.73413660628664,2.187714438480366
5,8,clean,28,163,13.187282309576046,8.40470444530497,17.013837812105592,4.710866921767089,-13.8480063771909,2.2317483234631186,-16.969271876329294,1.7672819804613336,3.1212654991383935,1.4086210116658275
5,8,refusal,28,163,48.26754523347492,36.185395102053754,15.748818594253867,4.2296179538530065,-16.317581252817728,2.3845738854139373,-20.370014249181455,2.9999322650654254,4.052432996363728,1.6510979127752738
5,8,static,28,163,-2.0111996703352665e-08,5.906278249370501,0.0,0.0,-13.29545091266281,3.4024693043905208,-14.610787737543232,3.3664793333006595,1.315336825657476,1.8505518529426854
5,16,adaptive,28,163,2.671017909525362,7.650397648535857,14.966995280533116,4.644277542517676,-12.24160284791256,2.725796095778428,-14.61530736472709,2.8122433885210225,2.3737045168145303,1.9390736381266052
5,16,clean,28,163,15.730037999665079,9.448099561192784,16.278976261440885,4.602597842696335,-16.741261944449022,2.523946998022461,-19.519286705672375,2.170087261701025,2.7780247612233544,1.4858482260778676
5,16,refusal,28,163,41.841485346753174,31.471213112178365,14.067209736302399,5.463515237191967,-16.919840923847595,2.8488152952421166,-18.873403356119166,2.000342981385276,1.9535624322715712,1.6107666104323926
5,16,static,28,163,-9.87316201800949e-09,7.7728631273437845,0.0,0.0,-13.965908846240833,3.215356163414488,-15.252422050464373,3.3243107349640124,1.2865132027608486,2.5878817801570806
10,0,adaptive,28,163,-1.6354790259541179,4.316830143637224,11.58706769987118,4.446737440653831,-9.861663829695228,3.4969503151311967,-11.062137080847851,3.5796152320782304,1.2004732504212783,1.8435427855373567
10,0,clean,28,163,5.678356843492005,2.0227763130133596,10.915357686259265,2.844951319487285,-6.436566478635636,0.8251402684737955,-2.7380774664732574,1.4806668992213912,-3.6984890194758315,1.2561977902789356
10,0,refusal,28,163,45.66389966833811,31.299645371705395,14.932961006106042,3.718891954052278,-15.07027307756108,2.70523687538367,-17.962199778644585,2.089832024203794,2.8919267010835052,2.622841606225701
10,0,static,28,163,1.68209426973495e-08,4.998843204187043,0.0,0.0,-12.01638075654492,3.7852695391831577,-12.7913185287027,4.155821309568865,0.7749377737747379,2.416037195823024
10,1,adaptive,28,163,0.9333637673064975,5.708358800018933,12.237060192172512,4.927708421277406,-10.548974056916734,2.9784769910538107,-11.76269272079497,3.53653308359743,1.213718664426745,2.6114560165170113
